RENALDO,2213,11,7,0.0009286485546
RITCHIE,2213,11,7,0.0009286485546
ROSALIE,2213,11,7,0.0009286485546
RUPERTO,2213,11,7,0.0009286485546
SERAFIN,2213,11,7,0.0009286485546
SOCORRO,2213,11,7,0.0009286485546
TALBERT,2213,11,7,0.0009286485546
THEODOR,2213,11,7,0.0009286485546
THEOTIS,2213,11,7,0.0009286485546
TIMOTEO,2213,11,7,0.0009286485546
WILBURT,2213,11,7,0.0009286485546
ELRIDGE,2213,11,7,0.0009286485546
KENWOOD,2213,11,7,0.0009286485546
LASALLE,2213,11,7,0.0009286485546
LEANARD,2213,11,7,0.0009286485546
PURNELL,2213,11,7,0.0009286485546
LILLARD,2213,11,7,0.0009286485546
ELIEZER,2213,11,7,0.0009286485546
CHANDLER,2213,11,8,0.0009286485546
CLEOPHAS,2213,11,8,0.0009286485546
CORNELIO,2213,11,8,0.0009286485546
EPIFANIO,2213,11,8,0.0009286485546
HANSFORD,2213,11,8,0.0009286485546
HIPOLITO,2213,11,8,0.0009286485546
LAVAUGHN,2213,11,8,0.0009286485546
LEONIDAS,2213,11,8,0.0009286485546
LINVILLE,2213,11,8,0.0009286485546
PERFECTO,2213,11,8,0.0009286485546
SEFERINO,2213,11,8,0.0009286485546
AUSENCIO,2213,11,8,0.0009286485546
GOVERNOR,2213,11,8,0.0009286485546
SALBADOR,2213,11,8,0.0009286485546
LEONIDES,2213,11,8,0.0009286485546
LINDBERG,2213,11,8,0.0009286485546
JOHNATHAN,2213,11,9,0.0009286485546
MONTGOMERY,2213,11,10,0.0009286485546
CONSTANTINO,2213,11,11,0.0009286485546
DOW,2379,10,3,0.0008442259588
IVA,2379,10,3,0.0008442259588
LIN,2379,10,3,0.0008442259588
OLE,2379,10,3,0.0008442259588
RUE,2379,10,3,0.0008442259588
ARIE,2379,10,4,0.0008442259588
AVIS,2379,10,4,0.0008442259588
BRET,2379,10,4,0.0008442259588
BYRL,2379,10,4,0.0008442259588
CHET,2379,10,4,0.0008442259588
COLE,2379,10,4,0.0008442259588
CORA,2379,10,4,0.0008442259588
DEON,2379,10,4,0.0008442259588
DOIL,2379,10,4,0.0008442259588
DOYL,2379,10,4,0.0008442259588
EDNA,2379,10,4,0.0008442259588
EUEL,2379,10,4,0.0008442259588
IRMA,2379,10,4,0.0008442259588
IVOR,2379,10,4,0.0008442259588
JULE,2379,10,4,0.0008442259588
LENA,2379,10,4,0.0008442259588
LUCY,2379,10,4,0.0008442259588
NINO,2379,10,4,0.0008442259588
RAND,2379,10,4,0.0008442259588
ROCK,2379,10,4,0.0008442259588
ROMA,2379,10,4,0.0008442259588
ROSA,2379,10,4,0.0008442259588
WATT,2379,10,4,0.0008442259588
ZENO,2379,10,4,0.0008442259588
ELDO,2379,10,4,0.0008442259588
ERMA,2379,10,4,0.0008442259588
HILL,2379,10,4,0.0008442259588
LOVE,2379,10,4,0.0008442259588
URAL,2379,10,4,0.0008442259588
HAZE,2379,10,4,0.0008442259588
AFTON,2379,10,5,0.0008442259588
AGNES,2379,10,5,0.0008442259588
ALEJO,2379,10,5,0.0008442259588
ALVAN,2379,10,5,0.0008442259588
ALWIN,2379,10,5,0.0008442259588
ARMIN,2379,10,5,0.0008442259588
ARVIE,2379,10,5,0.0008442259588
BAKER,2379,10,5,0.0008442259588
BLAIN,2379,10,5,0.0008442259588
BRANT,2379,10,5,0.0008442259588
CHAMP,2379,10,5,0.0008442259588
CLIDE,2379,10,5,0.0008442259588
CLINE,2379,10,5,0.0008442259588
CURRY,2379,10,5,0.0008442259588
DARBY,2379,10,5,0.0008442259588
DOLPH,2379,10,5,0.0008442259588
EDGER,2379,10,5,0.0008442259588
ELIHU,2379,10,5,0.0008442259588
ESTLE,2379,10,5,0.0008442259588
EULIS,2379,10,5,0.0008442259588
HULEN,2379,10,5,0.0008442259588
JILES,2379,10,5,0.0008442259588
LARON,2379,10,5,0.0008442259588
LECIL,2379,10,5,0.0008442259588
LELON,2379,10,5,0.0008442259588
MUREL,2379,10,5,0.0008442259588
OBBIE,2379,10,5,0.0008442259588
ORBIN,2379,10,5,0.0008442259588
PHILL,2379,10,5,0.0008442259588
ROBET,2379,10,5,0.0008442259588
ROBIE,2379,10,5,0.0008442259588
RONDA,2379,10,5,0.0008442259588
SHAUN,2379,10,5,0.0008442259588
TOMIE,2379,10,5,0.0008442259588
VIOLA,2379,10,5,0.0008442259588
DEWIE,2379,10,5,0.0008442259588
FREAD,2379,10,5,0.0008442259588
HEINZ,2379,10,5,0.0008442259588
LEXIE,2379,10,5,0.0008442259588
LOYLE,2379,10,5,0.0008442259588
MARSH,2379,10,5,0.0008442259588
POSEY,2379,10,5,0.0008442259588
ROLAN,2379,10,5,0.0008442259588
GARON,2379,10,5,0.0008442259588
URIAH,2379,10,5,0.0008442259588
HARLO,2379,10,5,0.0008442259588
KERBY,2379,10,5,0.0008442259588
HOWIE,2379,10,5,0.0008442259588
DOREN,2379,10,5,0.0008442259588
EMETT,2379,10,5,0.0008442259588
ARCHER,2379,10,6,0.0008442259588
BROOKE,2379,10,6,0.0008442259588
CHARLE,2379,10,6,0.0008442259588
CLEVEN,2379,10,6,0.0008442259588
COSIMO,2379,10,6,0.0008442259588
DAVIED,2379,10,6,0.0008442259588
DELANE,2379,10,6,0.0008442259588
DORIAN,2379,10,6,0.0008442259588
DOSSIE,2379,10,6,0.0008442259588
EILEEN,2379,10,6,0.0008442259588
ELIZAH,2379,10,6,0.0008442259588
ERLAND,2379,10,6,0.0008442259588
FAUSTO,2379,10,6,0.0008442259588
GARELD,2379,10,6,0.0008442259588
GLOVER,2379,10,6,0.0008442259588
HARDIE,2379,10,6,0.0008442259588
HARPER,2379,10,6,0.0008442259588
HINTON,2379,10,6,0.0008442259588
HOLMES,2379,10,6,0.0008442259588
HORTON,2379,10,6,0.0008442259588
HUGHEY,2379,10,6,0.0008442259588
ISAIAS,2379,10,6,0.0008442259588
ISREAL,2379,10,6,0.0008442259588
JACOBO,2379,10,6,0.0008442259588
KENETH,2379,10,6,0.0008442259588
KURTIS,2379,10,6,0.0008442259588
LARNCE,2379,10,6,0.0008442259588
LEDELL,2379,10,6,0.0008442259588
LINDEL,2379,10,6,0.0008442259588
LISTON,2379,10,6,0.0008442259588
LONELL,2379,10,6,0.0008442259588
LYNDAL,2379,10,6,0.0008442259588
MANNIE,2379,10,6,0.0008442259588
MANSON,2379,10,6,0.0008442259588
MARLEN,2379,10,6,0.0008442259588
REDELL,2379,10,6,0.0008442259588
RUFFIN,2379,10,6,0.0008442259588
SEWELL,2379,10,6,0.0008442259588
SIGURD,2379,10,6,0.0008442259588
SPENCE,2379,10,6,0.0008442259588
STACEY,2379,10,6,0.0008442259588
TEMPLE,2379,10,6,0.0008442259588
TOMMEY,2379,10,6,0.0008442259588
VERLAN,2379,10,6,0.0008442259588
VERNIS,2379,10,6,0.0008442259588
WALDEN,2379,10,6,0.0008442259588
YVONNE,2379,10,6,0.0008442259588
DENNEY,2379,10,6,0.0008442259588
FRANCE,2379,10,6,0.0008442259588
LEONCE,2379,10,6,0.0008442259588
LYNELL,2379,10,6,0.0008442259588
MARLEY,2379,10,6,0.0008442259588
MAYLON,2379,10,6,0.0008442259588
NORMON,2379,10,6,0.0008442259588
SAVINO,2379,10,6,0.0008442259588
SMILEY,2379,10,6,0.0008442259588
GERLAD,2379,10,6,0.0008442259588
PEARLY,2379,10,6,0.0008442259588
HOMMER,2379,10,6,0.0008442259588
VICKIE,2379,10,6,0.0008442259588
OTHMAR,2379,10,6,0.0008442259588
MOISHE,2379,10,6,0.0008442259588
ABELINO,2379,10,7,0.0008442259588
ALBERTA,2379,10,7,0.0008442259588
BERNABE,2379,10,7,0.0008442259588
BRANDON,2379,10,7,0.0008442259588
CONNELL,2379,10,7,0.0008442259588
DOROTEO,2379,10,7,0.0008442259588
FLEMING,2379,10,7,0.0008442259588
HARVARD,2379,10,7,0.0008442259588
HILDRED,2379,10,7,0.0008442259588
HOLBERT,2379,10,7,0.0008442259588
LAMONTE,2379,10,7,0.0008442259588
LEANORD,2379,10,7,0.0008442259588
LEGRAND,2379,10,7,0.0008442259588
LENDELL,2379,10,7,0.0008442259588
LUCILLE,2379,10,7,0.0008442259588
MARLAND,2379,10,7,0.0008442259588
MATILDE,2379,10,7,0.0008442259588
MERRICK,2379,10,7,0.0008442259588
PASQUAL,2379,10,7,0.0008442259588
PERNELL,2379,10,7,0.0008442259588
RALIEGH,2379,10,7,0.0008442259588
ROJELIO,2379,10,7,0.0008442259588
ROSWELL,2379,10,7,0.0008442259588
SHERILL,2379,10,7,0.0008442259588
VALGENE,2379,10,7,0.0008442259588
VAUGHAN,2379,10,7,0.0008442259588
WOODSON,2379,10,7,0.0008442259588
AVELINO,2379,10,7,0.0008442259588
CLEOTIS,2379,10,7,0.0008442259588
JUSTICE,2379,10,7,0.0008442259588
VALJEAN,2379,10,7,0.0008442259588
AMBROSIO,2379,10,8,0.0008442259588
ANTHONEY,2379,10,8,0.0008442259588
BEATRICE,2379,10,8,0.0008442259588
BENJAMAN,2379,10,8,0.0008442259588
CARLISLE,2379,10,8,0.0008442259588
EVARISTO,2379,10,8,0.0008442259588
HIAWATHA,2379,10,8,0.0008442259588
KINGSLEY,2379,10,8,0.0008442259588
ROSEMARY,2379,10,8,0.0008442259588
SALVATOR,2379,10,8,0.0008442259588
TOWNSEND,2379,10,8,0.0008442259588
VALERIAN,2379,10,8,0.0008442259588
ARMSTEAD,2379,10,8,0.0008442259588
CHARLIES,2379,10,8,0.0008442259588
MORDECAI,2379,10,8,0.0008442259588
SILVIANO,2379,10,8,0.0008442259588
FOUNTAIN,2379,10,8,0.0008442259588
WILFREDO,2379,10,8,0.0008442259588
THEARTIS,2379,10,8,0.0008442259588
DEPRIEST,2379,10,8,0.0008442259588
WILLBERT,2379,10,8,0.0008442259588
CHRISTINE,2379,10,9,0.0008442259588
COURTLAND,2379,10,9,0.0008442259588
GWENDOLYN,2379,10,9,0.0008442259588
KATHERINE,2379,10,9,0.0008442259588
LITTLETON,2379,10,9,0.0008442259588
MANSFIELD,2379,10,9,0.0008442259588
SEVERIANO,2379,10,9,0.0008442259588
ASCENCION,2379,10,9,0.0008442259588
MACARTHER,2379,10,9,0.0008442259588
LIVINGSTON,2379,10,10,0.0008442259588
THEOPHILUS,2379,10,10,0.0008442259588
JC,2589,9,2,0.0007598033629
HOY,2589,9,3,0.0007598033629
HUE,2589,9,3,0.0007598033629
IDA,2589,9,3,0.0007598033629
LUZ,2589,9,3,0.0007598033629
RAE,2589,9,3,0.0007598033629
REO,2589,9,3,0.0007598033629
DOV,2589,9,3,0.0007598033629
ABIE,2589,9,4,0.0007598033629
ALEN,2589,9,4,0.0007598033629
ALMA,2589,9,4,0.0007598033629
DAWN,2589,9,4,0.0007598033629
DORA,2589,9,4,0.0007598033629
ERBY,2589,9,4,0.0007598033629
GWYN,2589,9,4,0.0007598033629
IRIS,2589,9,4,0.0007598033629
JERI,2589,9,4,0.0007598033629
KRIS,2589,9,4,0.0007598033629
LIGE,2589,9,4,0.0007598033629
LOLA,2589,9,4,0.0007598033629
MYLO,2589,9,4,0.0007598033629
NASH,2589,9,4,0.0007598033629
SARA,2589,9,4,0.0007598033629
WHIT,2589,9,4,0.0007598033629
ARBY,2589,9,4,0.0007598033629
DRUE,2589,9,4,0.0007598033629
LENN,2589,9,4,0.0007598033629
JACE,2589,9,4,0.0007598033629
KIPP,2589,9,4,0.0007598033629
EGON,2589,9,4,0.0007598033629
BIBB,2589,9,4,0.0007598033629
SHON,2589,9,4,0.0007598033629
ANDER,2589,9,5,0.0007598033629
ARLEE,2589,9,5,0.0007598033629
ATLEE,2589,9,5,0.0007598033629
AZELL,2589,9,5,0.0007598033629
BROCK,2589,9,5,0.0007598033629
CHASE,2589,9,5,0.0007598033629
DARCY,2589,9,5,0.0007598033629
DAYNE,2589,9,5,0.0007598033629
EBERT,2589,9,5,0.0007598033629
ELMON,2589,9,5,0.0007598033629
ELSIE,2589,9,5,0.0007598033629
ESTIL,2589,9,5,0.0007598033629
GERAL,2589,9,5,0.0007598033629
HERBY,2589,9,5,0.0007598033629
JENNY,2589,9,5,0.0007598033629
KENNA,2589,9,5,0.0007598033629
LAMON,2589,9,5,0.0007598033629
LELAN,2589,9,5,0.0007598033629
LEMAN,2589,9,5,0.0007598033629
LONZA,2589,9,5,0.0007598033629
MANNY,2589,9,5,0.0007598033629
MEREL,2589,9,5,0.0007598033629
ORION,2589,9,5,0.0007598033629
PAULA,2589,9,5,0.0007598033629
PAULO,2589,9,5,0.0007598033629
PENNY,2589,9,5,0.0007598033629
RONEY,2589,9,5,0.0007598033629
THURL,2589,9,5,0.0007598033629
TYRON,2589,9,5,0.0007598033629
VERNA,2589,9,5,0.0007598033629
WELLS,2589,9,5,0.0007598033629
AKIRA,2589,9,5,0.0007598033629
CRISS,2589,9,5,0.0007598033629
CRIST,2589,9,5,0.0007598033629
ORRIE,2589,9,5,0.0007598033629
PATTY,2589,9,5,0.0007598033629
BLAND,2589,9,5,0.0007598033629
DRAKE,2589,9,5,0.0007598033629
ELZIA,2589,9,5,0.0007598033629
GORDY,2589,9,5,0.0007598033629
LANDY,2589,9,5,0.0007598033629
WESLY,2589,9,5,0.0007598033629
ORTON,2589,9,5,0.0007598033629
ARGIE,2589,9,5,0.0007598033629
FIORE,2589,9,5,0.0007598033629
LANIS,2589,9,5,0.0007598033629
MERIL,2589,9,5,0.0007598033629
MOSHE,2589,9,5,0.0007598033629
ELDOR,2589,9,5,0.0007598033629
THOMS,2589,9,5,0.0007598033629
UPTON,2589,9,5,0.0007598033629
QUEEN,2589,9,5,0.0007598033629
LERRY,2589,9,5,0.0007598033629
VINNY,2589,9,5,0.0007598033629
ESCAR,2589,9,5,0.0007598033629
TIGHE,2589,9,5,0.0007598033629
ALRIC,2589,9,5,0.0007598033629
CHOYA,2589,9,5,0.0007598033629
CREGG,2589,9,5,0.0007598033629
ARDITH,2589,9,6,0.0007598033629
ARNELL,2589,9,6,0.0007598033629
ARTHOR,2589,9,6,0.0007598033629
AUSTON,2589,9,6,0.0007598033629
BOSTON,2589,9,6,0.0007598033629
CARREL,2589,9,6,0.0007598033629
CLANCY,2589,9,6,0.0007598033629
COOPER,2589,9,6,0.0007598033629
CURLEE,2589,9,6,0.0007598033629
DARROW,2589,9,6,0.0007598033629
DARWYN,2589,9,6,0.0007598033629
DAYMON,2589,9,6,0.0007598033629
DELLIS,2589,9,6,0.0007598033629
DELRAY,2589,9,6,0.0007598033629
DEWAIN,2589,9,6,0.0007598033629
DOLTON,2589,9,6,0.0007598033629
DORWIN,2589,9,6,0.0007598033629
ELVERT,2589,9,6,0.0007598033629
FANNIE,2589,9,6,0.0007598033629
GABINO,2589,9,6,0.0007598033629
GARRIE,2589,9,6,0.0007598033629
GENEVA,2589,9,6,0.0007598033629
GERMAN,2589,9,6,0.0007598033629
GIBSON,2589,9,6,0.0007598033629
GILLIS,2589,9,6,0.0007598033629
GLENDA,2589,9,6,0.0007598033629
GRADIE,2589,9,6,0.0007598033629
HASSEL,2589,9,6,0.0007598033629
HENLEY,2589,9,6,0.0007598033629
JEFFIE,2589,9,6,0.0007598033629
JERONE,2589,9,6,0.0007598033629
JERROL,2589,9,6,0.0007598033629
JESSEE,2589,9,6,0.0007598033629
JETTIE,2589,9,6,0.0007598033629
KELLIS,2589,9,6,0.0007598033629
KENDAL,2589,9,6,0.0007598033629
LENNON,2589,9,6,0.0007598033629
LINNIE,2589,9,6,0.0007598033629
LINZIE,2589,9,6,0.0007598033629
LONNEY,2589,9,6,0.0007598033629
LUVERN,2589,9,6,0.0007598033629
MERREL,2589,9,6,0.0007598033629
MICHAL,2589,9,6,0.0007598033629
MURREL,2589,9,6,0.0007598033629
NAAMAN,2589,9,6,0.0007598033629
ORANGE,2589,9,6,0.0007598033629
ORMOND,2589,9,6,0.0007598033629
RAINEY,2589,9,6,0.0007598033629
RAYNOR,2589,9,6,0.0007598033629
RENATO,2589,9,6,0.0007598033629
RICKIE,2589,9,6,0.0007598033629
SANDER,2589,9,6,0.0007598033629
STEVAN,2589,9,6,0.0007598033629
TUCKER,2589,9,6,0.0007598033629
VERTIS,2589,9,6,0.0007598033629
WEAVER,2589,9,6,0.0007598033629
WINNIE,2589,9,6,0.0007598033629
ALONSO,2589,9,6,0.0007598033629
CORTEZ,2589,9,6,0.0007598033629
DENCIL,2589,9,6,0.0007598033629
DOWELL,2589,9,6,0.0007598033629
HARLYN,2589,9,6,0.0007598033629
LAYMAN,2589,9,6,0.0007598033629
MARTYN,2589,9,6,0.0007598033629
MATTEO,2589,9,6,0.0007598033629
ROZELL,2589,9,6,0.0007598033629
WORTHY,2589,9,6,0.0007598033629
LORRIN,2589,9,6,0.0007598033629
PEARCE,2589,9,6,0.0007598033629
RODERT,2589,9,6,0.0007598033629
TIPTON,2589,9,6,0.0007598033629
LUCION,2589,9,6,0.0007598033629
VELMER,2589,9,6,0.0007598033629
LORENE,2589,9,6,0.0007598033629
VENICE,2589,9,6,0.0007598033629
RANDIE,2589,9,6,0.0007598033629
RUDDIE,2589,9,6,0.0007598033629
ADMIRAL,2589,9,7,0.0007598033629
ALFONSE,2589,9,7,0.0007598033629
ANNETTE,2589,9,7,0.0007598033629
ANSELMO,2589,9,7,0.0007598033629
ARSENIO,2589,9,7,0.0007598033629
ATTILIO,2589,9,7,0.0007598033629
AURTHUR,2589,9,7,0.0007598033629
BARNARD,2589,9,7,0.0007598033629
BRAULIO,2589,9,7,0.0007598033629
BRITTON,2589,9,7,0.0007598033629
BURDELL,2589,9,7,0.0007598033629
CHANCEY,2589,9,7,0.0007598033629
DARROLD,2589,9,7,0.0007598033629
DELMONT,2589,9,7,0.0007598033629
DURRELL,2589,9,7,0.0007598033629
ELPIDIO,2589,9,7,0.0007598033629
EPHRIAM,2589,9,7,0.0007598033629
FILEMON,2589,9,7,0.0007598033629
GLEASON,2589,9,7,0.0007598033629
JOAQUIM,2589,9,7,0.0007598033629
KENNEDY,2589,9,7,0.0007598033629
LAMOINE,2589,9,7,0.0007598033629
LAVELLE,2589,9,7,0.0007598033629
LENNARD,2589,9,7,0.0007598033629
LINDLEY,2589,9,7,0.0007598033629
LYNFORD,2589,9,7,0.0007598033629
MALLORY,2589,9,7,0.0007598033629
MARSHEL,2589,9,7,0.0007598033629
MARSTON,2589,9,7,0.0007598033629
MAUREEN,2589,9,7,0.0007598033629
MELBURN,2589,9,7,0.0007598033629
MICHELE,2589,9,7,0.0007598033629
RADFORD,2589,9,7,0.0007598033629
RAPHEAL,2589,9,7,0.0007598033629
REMBERT,2589,9,7,0.0007598033629
ROBERTS,2589,9,7,0.0007598033629
RODRICK,2589,9,7,0.0007598033629
RONDALL,2589,9,7,0.0007598033629
RUMALDO,2589,9,7,0.0007598033629
SIMPSON,2589,9,7,0.0007598033629
TELFORD,2589,9,7,0.0007598033629
TEOFILO,2589,9,7,0.0007598033629
ULYSEES,2589,9,7,0.0007598033629
UMBERTO,2589,9,7,0.0007598033629
YGNACIO,2589,9,7,0.0007598033629
ASBERRY,2589,9,7,0.0007598033629
CLEAVON,2589,9,7,0.0007598033629
DELORIS,2589,9,7,0.0007598033629
NAZARIO,2589,9,7,0.0007598033629
OVERTON,2589,9,7,0.0007598033629
WARNELL,2589,9,7,0.0007598033629
ADOLPHO,2589,9,7,0.0007598033629
SWANSON,2589,9,7,0.0007598033629
EDOUARD,2589,9,7,0.0007598033629
ULYSSEE,2589,9,7,0.0007598033629
BERDELL,2589,9,7,0.0007598033629
ROSETTA,2589,9,7,0.0007598033629
ROLLINS,2589,9,7,0.0007598033629
CIRILDO,2589,9,7,0.0007598033629
SUMPTER,2589,9,7,0.0007598033629
MITSUGI,2589,9,7,0.0007598033629
CEDRICK,2589,9,7,0.0007598033629
ALPHONSA,2589,9,8,0.0007598033629
BALTAZAR,2589,9,8,0.0007598033629
BEVERLEY,2589,9,8,0.0007598033629
CAYETANO,2589,9,8,0.0007598033629
CLIFFTON,2589,9,8,0.0007598033629
CORTLAND,2589,9,8,0.0007598033629
DIETRICH,2589,9,8,0.0007598033629
EVERARDO,2589,9,8,0.0007598033629
FILOMENO,2589,9,8,0.0007598033629
FREELAND,2589,9,8,0.0007598033629
GERHARDT,2589,9,8,0.0007598033629
GERONIMO,2589,9,8,0.0007598033629
JEANETTE,2589,9,8,0.0007598033629
LARWENCE,2589,9,8,0.0007598033629
LEANDREW,2589,9,8,0.0007598033629
MCARTHUR,2589,9,8,0.0007598033629
MORRISON,2589,9,8,0.0007598033629
NEHEMIAH,2589,9,8,0.0007598033629
PERSHING,2589,9,8,0.0007598033629
PLEASANT,2589,9,8,0.0007598033629
ROOSVELT,2589,9,8,0.0007598033629
WILLIARD,2589,9,8,0.0007598033629
WOODFORD,2589,9,8,0.0007598033629
BURNETTE,2589,9,8,0.0007598033629
ELUTERIO,2589,9,8,0.0007598033629
EVERRETT,2589,9,8,0.0007598033629
LEVERETT,2589,9,8,0.0007598033629
EBENEZER,2589,9,8,0.0007598033629
SABATINO,2589,9,8,0.0007598033629
TIBURCIO,2589,9,8,0.0007598033629
MENACHEM,2589,9,8,0.0007598033629
BALDOMERO,2589,9,9,0.0007598033629
CONSTANCE,2589,9,9,0.0007598033629
FORTUNATO,2589,9,9,0.0007598033629
FRANSISCO,2589,9,9,0.0007598033629
FREDERICH,2589,9,9,0.0007598033629
JEANNETTE,2589,9,9,0.0007598033629
PATTERSON,2589,9,9,0.0007598033629
PRIMITIVO,2589,9,9,0.0007598033629
RIGOBERTO,2589,9,9,0.0007598033629
SIEGFRIED,2589,9,9,0.0007598033629
SILVESTER,2589,9,9,0.0007598033629
FRANCESCO,2589,9,9,0.0007598033629
THEORDORE,2589,9,9,0.0007598033629
MACEDONIO,2589,9,9,0.0007598033629
THEOPHILE,2589,9,9,0.0007598033629
NICHOLAUS,2589,9,9,0.0007598033629
RUTHERFORD,2589,9,10,0.0007598033629
VICTORIANO,2589,9,10,0.0007598033629
WM,2868,8,2,0.000675380767
ALI,2868,8,3,0.000675380767
ELY,2868,8,3,0.000675380767
MAY,2868,8,3,0.000675380767
SUE,2868,8,3,0.000675380767
ADD,2868,8,3,0.000675380767
SYE,2868,8,3,0.000675380767
DRU,2868,8,3,0.000675380767
CHAS,2868,8,4,0.000675380767
DOSS,2868,8,4,0.000675380767
EBEN,2868,8,4,0.000675380767
EBER,2868,8,4,0.000675380767
ELBY,2868,8,4,0.000675380767
ELMA,2868,8,4,0.000675380767
ELON,2868,8,4,0.000675380767
ELZY,2868,8,4,0.000675380767
EVON,2868,8,4,0.000675380767
GWEN,2868,8,4,0.000675380767
IRAN,2868,8,4,0.000675380767
KIRT,2868,8,4,0.000675380767
LANI,2868,8,4,0.000675380767
LYAL,2868,8,4,0.000675380767
MONT,2868,8,4,0.000675380767
ODAS,2868,8,4,0.000675380767
OLEY,2868,8,4,0.000675380767
OREE,2868,8,4,0.000675380767
RENA,2868,8,4,0.000675380767
RHEA,2868,8,4,0.000675380767
SKIP,2868,8,4,0.000675380767
TINO,2868,8,4,0.000675380767
TOMY,2868,8,4,0.000675380767
ZEKE,2868,8,4,0.000675380767
AIME,2868,8,4,0.000675380767
CAIN,2868,8,4,0.000675380767
CHAN,2868,8,4,0.000675380767
DODD,2868,8,4,0.000675380767
EZEL,2868,8,4,0.000675380767
KARY,2868,8,4,0.000675380767
OPAL,2868,8,4,0.000675380767
REAL,2868,8,4,0.000675380767
UTAH,2868,8,4,0.000675380767
VICK,2868,8,4,0.000675380767
CRIS,2868,8,4,0.000675380767
HUIE,2868,8,4,0.000675380767
KENN,2868,8,4,0.000675380767
ONIE,2868,8,4,0.000675380767
PLEZ,2868,8,4,0.000675380767
ODEN,2868,8,4,0.000675380767
BARY,2868,8,4,0.000675380767
BENN,2868,8,4,0.000675380767
DYKE,2868,8,4,0.000675380767
JERY,2868,8,4,0.000675380767
SUNG,2868,8,4,0.000675380767
BRYN,2868,8,4,0.000675380767
TORY,2868,8,4,0.000675380767
RODD,2868,8,4,0.000675380767
SWAN,2868,8,4,0.000675380767
KIMO,2868,8,4,0.000675380767
EZIO,2868,8,4,0.000675380767
WING,2868,8,4,0.000675380767
WEIR,2868,8,4,0.000675380767
ALGER,2868,8,5,0.000675380767
ALVEN,2868,8,5,0.000675380767
ARDIS,2868,8,5,0.000675380767
ASTOR,2868,8,5,0.000675380767
AUGIE,2868,8,5,0.000675380767
BANKS,2868,8,5,0.000675380767
BERLE,2868,8,5,0.000675380767
BUCKY,2868,8,5,0.000675380767
BUNNY,2868,8,5,0.000675380767
DAVEY,2868,8,5,0.000675380767
DEROY,2868,8,5,0.000675380767
DOYEL,2868,8,5,0.000675380767
ELMAR,2868,8,5,0.000675380767
ELVIE,2868,8,5,0.000675380767
GUINN,2868,8,5,0.000675380767
HOYTE,2868,8,5,0.000675380767
IZELL,2868,8,5,0.000675380767
JANIE,2868,8,5,0.000675380767
JESSY,2868,8,5,0.000675380767
KARON,2868,8,5,0.000675380767
KENJI,2868,8,5,0.000675380767
KNUTE,2868,8,5,0.000675380767
LANEY,2868,8,5,0.000675380767
LEARY,2868,8,5,0.000675380767
LEVAN,2868,8,5,0.000675380767
LOMAN,2868,8,5,0.000675380767
LORIS,2868,8,5,0.000675380767
MACKY,2868,8,5,0.000675380767
MANCE,2868,8,5,0.000675380767
MAXEY,2868,8,5,0.000675380767
MAYER,2868,8,5,0.000675380767
MEADE,2868,8,5,0.000675380767
MENNO,2868,8,5,0.000675380767
MOREY,2868,8,5,0.000675380767
MYRLE,2868,8,5,0.000675380767
NIELS,2868,8,5,0.000675380767
OBERT,2868,8,5,0.000675380767
ORBIE,2868,8,5,0.000675380767
ORLEY,2868,8,5,0.000675380767
ORLYN,2868,8,5,0.000675380767
OTTIE,2868,8,5,0.000675380767
PARKE,2868,8,5,0.000675380767
PLEAS,2868,8,5,0.000675380767
RANNY,2868,8,5,0.000675380767
SHANE,2868,8,5,0.000675380767
SLOAN,2868,8,5,0.000675380767
TARRY,2868,8,5,0.000675380767
VELMA,2868,8,5,0.000675380767
ATHEL,2868,8,5,0.000675380767
BAIRD,2868,8,5,0.000675380767
BONNY,2868,8,5,0.000675380767
ELIGA,2868,8,5,0.000675380767
EWALD,2868,8,5,0.000675380767
FLYNN,2868,8,5,0.000675380767
LENZY,2868,8,5,0.000675380767
LEVIN,2868,8,5,0.000675380767
NAOMI,2868,8,5,0.000675380767
OLSON,2868,8,5,0.000675380767
AMIEL,2868,8,5,0.000675380767
ARMEN,2868,8,5,0.000675380767
COLEN,2868,8,5,0.000675380767
DONIS,2868,8,5,0.000675380767
JOHAN,2868,8,5,0.000675380767
LYNDA,2868,8,5,0.000675380767
MIGEL,2868,8,5,0.000675380767
SOREN,2868,8,5,0.000675380767
KIRKE,2868,8,5,0.000675380767
LAURI,2868,8,5,0.000675380767
ELENO,2868,8,5,0.000675380767
KATHY,2868,8,5,0.000675380767
MAMON,2868,8,5,0.000675380767
REINO,2868,8,5,0.000675380767
TOBIE,2868,8,5,0.000675380767
ULICE,2868,8,5,0.000675380767
CELIA,2868,8,5,0.000675380767
KLINE,2868,8,5,0.000675380767
OKLEY,2868,8,5,0.000675380767
ORVAN,2868,8,5,0.000675380767
AUDRA,2868,8,5,0.000675380767
ROLYN,2868,8,5,0.000675380767
DEUEL,2868,8,5,0.000675380767
ULMER,2868,8,5,0.000675380767
FLINT,2868,8,5,0.000675380767
REGAN,2868,8,5,0.000675380767
MINUS,2868,8,5,0.000675380767
PRESS,2868,8,5,0.000675380767
RENZO,2868,8,5,0.000675380767
OHMER,2868,8,5,0.000675380767
MARDY,2868,8,5,0.000675380767
RANDI,2868,8,5,0.000675380767
ELMOR,2868,8,5,0.000675380767
